Webpage,Run,ID,Type,RangeMin,RangeMax,RealName,ImageName
PepFeed-index-html,1,1,Viewport-Protrusion,415,768,Failure-415,1-415-F
PepFeed-index-html,1,1,Viewport-Protrusion,415,768,Failure-768,1-768-F
PepFeed-index-html,1,1,Viewport-Protrusion,415,768,Transform-Wider-415,1-415-W
PepFeed-index-html,1,1,Viewport-Protrusion,415,768,Transform-Wider-768,1-768-W
PepFeed-index-html,1,1,Viewport-Protrusion,415,768,Transform-Narrower-415,1-415-N
PepFeed-index-html,1,1,Viewport-Protrusion,415,768,Transform-Narrower-768,1-768-N
PepFeed-index-html,1,2,Viewport-Protrusion,1025,1071,Failure-1025,2-1025-F
PepFeed-index-html,1,2,Viewport-Protrusion,1025,1071,Failure-1071,2-1071-F
PepFeed-index-html,1,2,Viewport-Protrusion,1025,1071,Transform-Wider-1025,2-1025-W
PepFeed-index-html,1,2,Viewport-Protrusion,1025,1071,Transform-Wider-1071,2-1071-W
PepFeed-index-html,1,2,Viewport-Protrusion,1025,1071,Transform-Narrower-1025,2-1025-N
PepFeed-index-html,1,2,Viewport-Protrusion,1025,1071,Transform-Narrower-1071,2-1071-N
PepFeed-index-html,1,3,Element-Collision,930,959,Failure-930,3-930-F
PepFeed-index-html,1,3,Element-Collision,930,959,Failure-959,3-959-F
PepFeed-index-html,1,3,Element-Collision,930,959,Transform-Wider-930,3-930-W
PepFeed-index-html,1,3,Element-Collision,930,959,Transform-Wider-959,3-959-W
PepFeed-index-html,1,3,Element-Collision,930,959,Transform-Narrower-930,3-930-N
PepFeed-index-html,1,3,Element-Collision,930,959,Transform-Narrower-959,3-959-N
PepFeed-index-html,1,4,Element-Protrusion,697,768,Failure-697,4-697-F
PepFeed-index-html,1,4,Element-Protrusion,697,768,Failure-768,4-768-F
PepFeed-index-html,1,4,Element-Protrusion,697,768,Transform-Wider-697,4-697-W
PepFeed-index-html,1,4,Element-Protrusion,697,768,Transform-Wider-768,4-768-W
PepFeed-index-html,1,4,Element-Protrusion,697,768,Transform-Narrower-697,4-697-N
PepFeed-index-html,1,4,Element-Protrusion,697,768,Transform-Narrower-768,4-768-N
PepFeed-index-html,1,5,Element-Collision,320,479,Failure-320,5-320-F
PepFeed-index-html,1,5,Element-Collision,320,479,Failure-479,5-479-F
PepFeed-index-html,1,5,Element-Collision,320,479,Transform-Wider-320,5-320-W
PepFeed-index-html,1,5,Element-Collision,320,479,Transform-Wider-479,5-479-W
PepFeed-index-html,1,6,Element-Collision,415,479,Failure-415,6-415-F
PepFeed-index-html,1,6,Element-Collision,415,479,Failure-479,6-479-F
PepFeed-index-html,1,6,Element-Collision,415,479,Transform-Wider-415,6-415-W
PepFeed-index-html,1,6,Element-Collision,415,479,Transform-Wider-479,6-479-W
PepFeed-index-html,1,6,Element-Collision,415,479,Transform-Narrower-415,6-415-N
PepFeed-index-html,1,6,Element-Collision,415,479,Transform-Narrower-479,6-479-N
